"modid","translated","total","remaining","percent","sourceJar","zh_tw_path"
"cable_facades","0","16","16","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\cable_facades-1.21.1-NeoForge-1.6.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\cable_facades\lang\zh_tw.json"
"extremesoundmuffler","0","16","16","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtremeSoundMuffler-3.52_NeoForge-1.21.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\extremesoundmuffler\lang\zh_tw.json"
"jumbofurnace","0","16","16","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\jumbofurnace-1.21.1-5.0.0.8.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\jumbofurnace\lang\zh_tw.json"
"more_immersive_wires","0","16","16","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\more-immersive-wires-1.21.1-1.1.8.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\more_immersive_wires\lang\zh_tw.json"
"ironchest","20","35","15","57.1","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ironchest-1.21-neoforge-16.0.7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ironchest\lang\zh_tw.json"
"craftingtweaks","15","30","15","50","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\craftingtweaks-neoforge-1.21.1-21.1.6.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\craftingtweaks\lang\zh_tw.json"
"beer","0","15","15","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\beer-1.21.1-1.4.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\beer\lang\zh_tw.json"
"irons_spellbooks","458","472","14","97","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\irons_spellbooks-1.21.1-3.15.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\irons_spellbooks\lang\zh_tw.json"
"emi","67","81","14","82.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedAE-1.6.9-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\emi\lang\zh_tw.json"
"colorfulhearts","0","14","14","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\colorfulhearts-neoforge-1.21.1-10.5.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\colorfulhearts\lang\zh_tw.json"
"xp_synthesiser","0","14","14","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\xp_synthesiser-1.0.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\xp_synthesiser\lang\zh_tw.json"
"bambooeverything","8","21","13","38.1","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\bambooeverything-neoforge-21.1.2+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\bambooeverything\lang\zh_tw.json"
"ftbpackcompanion","0","13","13","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-pack-companion-21.1.15.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ftbpackcompanion\lang\zh_tw.json"
"mekanisticrouters","0","13","13","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\mekanisticrouters-1.1.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mekanisticrouters\lang\zh_tw.json"
"cataclysm","464","476","12","97.5","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\L_Ender's Cataclysm 1.21.1-3.16.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\cataclysm\lang\zh_tw.json"
"pattern","39","51","12","76.5","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtendedAE-1.21-2.2.27-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\pattern\lang\zh_tw.json"
"balm","0","12","12","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\balm-neoforge-1.21.1-21.0.56.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\balm\lang\zh_tw.json"
"gui_tkt","0","12","12","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\BrandonsCore-1.21.1-3.2.1.309.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\gui_tkt\lang\zh_tw.json"
"packaction","0","12","12","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ResourcePackOverrides-v21.1.0-1.21.1-NeoForge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\packaction\lang\zh_tw.json"
"rep_ae2_bridge","0","12","12","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rep_ae2_bridge-1.7.0.1.2-neoforge-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rep_ae2_bridge\lang\zh_tw.json"
"tooltop","0","12","12","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\mininggadgets-1.18.6.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tooltop\lang\zh_tw.json"
"simplyswords","1469","1480","11","99.3","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\simplyswords-neoforge-1.62.0-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\simplyswords\lang\zh_tw.json"
"psi","1011","1022","11","98.9","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Psi-1.21.1-107.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\psi\lang\zh_tw.json"
"fluid","66","77","11","85.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fluid\lang\zh_tw.json"
"biome","25","36","11","69.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\appliedenergistics2-19.2.17.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\biome\lang\zh_tw.json"
"akashictome","0","11","11","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AkashicTome-1.8-29.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\akashictome\lang\zh_tw.json"
"belts","0","11","11","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\belts-neoforge-0.2.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\belts\lang\zh_tw.json"
"lychee","0","11","11","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Lychee-1.21.1-NeoForge-6.4.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\lychee\lang\zh_tw.json"
"moofluids","0","11","11","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\moofluids-1.21.1-NeoForge-1.3.4.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\moofluids\lang\zh_tw.json"
"moreimmersivewires","0","11","11","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\more-immersive-wires-1.21.1-1.1.8.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\moreimmersivewires\lang\zh_tw.json"
"extendedae","184","194","10","94.8","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtendedAE-1.21-2.2.27-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\extendedae\lang\zh_tw.json"
"laserio","35","45","10","77.8","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\laserio-1.9.11.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\laserio\lang\zh_tw.json"
"categories","18","28","10","64.3","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Apotheosis-1.21.1-8.4.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\categories\lang\zh_tw.json"
"gamerule","6","16","10","37.5","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\compactmachines-neoforge-7.0.78.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\gamerule\lang\zh_tw.json"
"morphtool","2","12","10","16.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Morph-o-Tool-1.8-39.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\morphtool\lang\zh_tw.json"
"simpleteleporters","2","12","10","16.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\SimpleTeleportersReforged-1.21.1-2.1.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\simpleteleporters\lang\zh_tw.json"
"mekagenjei","0","10","10","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\mekagenjei-1.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\mekagenjei\lang\zh_tw.json"
"chat","163","172","9","94.8","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AE2NetworkAnalyzer-1.21-2.1.4-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\chat\lang\zh_tw.json"
"key","3","12","9","25","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\CarbonConfig-Neoforge-1.21-1.2.9.6.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\key\lang\zh_tw.json"
"client","0","9","9","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\xycraft_core-0.7.53-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\client\lang\zh_tw.json"
"custommachinerycreate","0","9","9","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\CustomMachineryCreate-1.21.1-1.2.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\custommachinerycreate\lang\zh_tw.json"
"tooltips","277","285","8","97.2","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedAE-1.6.9-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tooltips\lang\zh_tw.json"
"ae2netanalyser","23","31","8","74.2","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AE2NetworkAnalyzer-1.21-2.1.4-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ae2netanalyser\lang\zh_tw.json"
"conveyor","23","31","8","74.2","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrialforegoing-1.21-3.6.37.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\conveyor\lang\zh_tw.json"
"sidebar_button","14","22","8","63.6","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ftb-backups-3-21.1.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sidebar_button\lang\zh_tw.json"
"fusion","0","8","8","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\fusion-1.2.11e-neoforge-mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fusion\lang\zh_tw.json"
"measurements","0","8","8","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Measurements-neoforge-1.21.1-3.0.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\measurements\lang\zh_tw.json"
"shrink","0","8","8","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\shrink-2.0.1.47-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\shrink\lang\zh_tw.json"
"curios","46","53","7","86.8","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedAE-1.6.9-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\curios\lang\zh_tw.json"
"routers","29","36","7","80.6","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\routers-1.21.1-1.1.6.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\routers\lang\zh_tw.json"
"authme","23","30","7","76.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\authme-neoforge-9.0.1+1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\authme\lang\zh_tw.json"
"category","4","11","7","36.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ars_nouveau-1.21.1-5.11.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\category\lang\zh_tw.json"
"embeddium","2","9","7","22.2","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\embeddium-1.0.15+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\embeddium\lang\zh_tw.json"
"config","1","8","7","12.5","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\BHMenu-NeoForge-1.21-2.4.4.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\config\lang\zh_tw.json"
"xycraft","0","7","7","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\xycraft_core-0.7.53-all.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\xycraft\lang\zh_tw.json"
"immersiveengineering","956","962","6","99.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ImmersiveEngineering-1.21.1-12.4.2-194.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\immersiveengineering\lang\zh_tw.json"
"container","236","242","6","97.5","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\container\lang\zh_tw.json"
"bonsaitrees4","62","68","6","91.2","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\bonsaitrees4-4.0.9.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\bonsaitrees4\lang\zh_tw.json"
"log","50","56","6","89.3","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ExtremeSoundMuffler-3.52_NeoForge-1.21.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\log\lang\zh_tw.json"
"metalbarrels","38","44","6","86.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\metalbarrels-neoforge-1.21.1-7.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\metalbarrels\lang\zh_tw.json"
"direction","31","37","6","83.8","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\classicpipes-neoforge-1.21.1-1.0.10.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\direction\lang\zh_tw.json"
"custommachinerymekanism","24","30","6","80","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\CustomMachineryMekanism-1.21.1-1.4.15.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\custommachinerymekanism\lang\zh_tw.json"
"hud","5","11","6","45.5","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\BrandonsCore-1.21.1-3.2.1.309.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\hud\lang\zh_tw.json"
"oracle_index","3","9","6","33.3","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\irregular-implements-1.21.1-1.10.0-build.213.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\oracle_index\lang\zh_tw.json"
"op","0","6","6","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\BrandonsCore-1.21.1-3.2.1.309.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\op\lang\zh_tw.json"
"rsrequestify","0","6","6","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\rsrequestify-1.21.1-3.0.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\rsrequestify\lang\zh_tw.json"
"justdirethings","467","472","5","98.9","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\justdirethings-1.5.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\justdirethings\lang\zh_tw.json"
"sound","4","9","5","44.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Clavis-NEOFORGE-0.2.10+1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\sound\lang\zh_tw.json"
"tooltipoverhaul","4","9","5","44.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\tooltipoverhaul-neoforge-1.21.1-1.4.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\tooltipoverhaul\lang\zh_tw.json"
"bonus_parameter","0","5","5","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\irons_jewelry-1.21.1-1.6.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\bonus_parameter\lang\zh_tw.json"
"fluid_tank","0","5","5","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\polylib-2100.1.0-build.183-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\fluid_tank\lang\zh_tw.json"
"machine","0","5","5","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\compactmachines-neoforge-7.0.78.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\machine\lang\zh_tw.json"
"modernworldcreation","0","5","5","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\modernworldcreation_neoforge_2.0.1_MC_1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modernworldcreation\lang\zh_tw.json"
"reliquified_lenders_cataclysm","0","5","5","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\reliquified_lenders_cataclysm-1.21.1-0.1.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\reliquified_lenders_cataclysm\lang\zh_tw.json"
"synesthesia","0","5","5","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\synesthesia-1.21.1-NeoForge-1.0.0.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\synesthesia\lang\zh_tw.json"
"configuration","1573","1577","4","99.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\CTM-1.21-1.2.1+3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\configuration\lang\zh_tw.json"
"ae2","671","675","4","99.4","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\AdvancedAE-1.6.9-1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\ae2\lang\zh_tw.json"
"custommachinery","533","537","4","99.3","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\CustomMachinery-neoforge-1.21.1-0.10.54.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\custommachinery\lang\zh_tw.json"
"info","441","445","4","99.1","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\actuallyadditions-1.3.24+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\info\lang\zh_tw.json"
"spell","217","221","4","98.2","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\gaze-1.1.7.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\spell\lang\zh_tw.json"
"cookingforblockheads","175","179","4","97.8","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\cookingforblockheads-neoforge-1.21.1-21.1.17.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\cookingforblockheads\lang\zh_tw.json"
"patchouli","77","81","4","95.1","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Patchouli-1.21.1-92-NEOFORGE.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\patchouli\lang\zh_tw.json"
"contextual","39","43","4","90.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Lychee-1.21.1-NeoForge-6.4.2.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\contextual\lang\zh_tw.json"
"iris","26","30","4","86.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\iris-neoforge-1.8.12+mc1.21.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\iris\lang\zh_tw.json"
"name","24","28","4","85.7","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Apotheosis-1.21.1-8.4.1.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\name\lang\zh_tw.json"
"chancecubes","17","21","4","81","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\ChanceCubes-1.21.1-5.0.2.517.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\chancecubes\lang\zh_tw.json"
"modmenu","3","7","4","42.9","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\Jade-1.21.1-NeoForge-15.10.3.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\modmenu\lang\zh_tw.json"
"messages","1","5","4","20","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\compactmachines-neoforge-7.0.78.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\messages\lang\zh_tw.json"
"brandonscore","0","4","4","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\BrandonsCore-1.21.1-3.2.1.309.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\brandonscore\lang\zh_tw.json"
"crashutils","0","4","4","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\crashutilities-9.0.4.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\crashutils\lang\zh_tw.json"
"energy_bar","0","4","4","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\polylib-2100.1.0-build.183-neoforge.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\energy_bar\lang\zh_tw.json"
"industrialforegoingsouls","0","4","4","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\industrial-foregoing-souls-1.21.1-1.10.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\industrialforegoingsouls\lang\zh_tw.json"
"kubejstweaks","0","4","4","0","C:\Users\sad79\AppData\Roaming\PrismLauncher\instances\FTB StoneBlock 4\minecraft\mods\kubejstweaks-1.0.5.jar","E:\stoneblock4-zh_tw\resourcepacks\sb4-zh_tw\assets\kubejstweaks\lang\zh_tw.json"
